,file,lib,time_(s)
0,search_cudf_4K.pq,cudf,0.010447025299072266
1,search_cudf_4K.pq,cudf,0.009989023208618164
2,search_cudf_4K.pq,cudf,0.010185480117797852
3,search_cudf_4K.pq,cudf,0.010115861892700195
4,search_cudf_4K.pq,cudf,0.012042760848999023
5,search_cudf_4K.pq,cudf,0.01216435432434082
6,search_cudf_4K.pq,cudf,0.012180805206298828
7,search_cudf_4K.pq,cudf,0.011881828308105469
8,search_cudf_8K.pq,cudf,0.015284061431884766
9,search_cudf_8K.pq,cudf,0.013476133346557617
10,search_cudf_8K.pq,cudf,0.013306140899658203
11,search_cudf_8K.pq,cudf,0.013597965240478516
12,search_cudf_8K.pq,cudf,0.013686180114746094
13,search_cudf_8K.pq,cudf,0.013721227645874023
14,search_cudf_8K.pq,cudf,0.013561725616455078
15,search_cudf_8K.pq,cudf,0.013764619827270508
16,search_cudf_12K.pq,cudf,0.015744447708129883
17,search_cudf_12K.pq,cudf,0.015118837356567383
18,search_cudf_12K.pq,cudf,0.015140771865844727
19,search_cudf_12K.pq,cudf,0.015065193176269531
20,search_cudf_12K.pq,cudf,0.015101909637451172
21,search_cudf_12K.pq,cudf,0.015022516250610352
22,search_cudf_12K.pq,cudf,0.015209197998046875
23,search_cudf_12K.pq,cudf,0.015177726745605469
24,search_cudf_16K.pq,cudf,0.014418840408325195
25,search_cudf_16K.pq,cudf,0.013747930526733398
26,search_cudf_16K.pq,cudf,0.013791084289550781
27,search_cudf_16K.pq,cudf,0.013830423355102539
28,search_cudf_16K.pq,cudf,0.013837814331054688
29,search_cudf_16K.pq,cudf,0.013834714889526367
30,search_cudf_16K.pq,cudf,0.01373147964477539
31,search_cudf_16K.pq,cudf,0.01375436782836914
32,search_cudf_32K.pq,cudf,0.014382362365722656
33,search_cudf_32K.pq,cudf,0.014062881469726562
34,search_cudf_32K.pq,cudf,0.014154434204101562
35,search_cudf_32K.pq,cudf,0.013804912567138672
36,search_cudf_32K.pq,cudf,0.013741493225097656
37,search_cudf_32K.pq,cudf,0.01383519172668457
38,search_cudf_32K.pq,cudf,0.013824939727783203
39,search_cudf_32K.pq,cudf,0.013800859451293945
40,search_cudf_64K.pq,cudf,0.020676612854003906
41,search_cudf_64K.pq,cudf,0.027849435806274414
42,search_cudf_64K.pq,cudf,0.03261089324951172
43,search_cudf_64K.pq,cudf,0.033304452896118164
44,search_cudf_64K.pq,cudf,0.03258681297302246
45,search_cudf_64K.pq,cudf,0.032607316970825195
46,search_cudf_64K.pq,cudf,0.03276205062866211
47,search_cudf_64K.pq,cudf,0.03298497200012207
48,search_cudf_128K.pq,cudf,0.029339075088500977
49,search_cudf_128K.pq,cudf,0.029378652572631836
50,search_cudf_128K.pq,cudf,0.038207054138183594
51,search_cudf_128K.pq,cudf,0.0458071231842041
52,search_cudf_128K.pq,cudf,0.046140193939208984
53,search_cudf_128K.pq,cudf,0.04625821113586426
54,search_cudf_128K.pq,cudf,0.046465158462524414
55,search_cudf_128K.pq,cudf,0.04639101028442383
56,search_cudf_256K.pq,cudf,0.050455570220947266
57,search_cudf_256K.pq,cudf,0.050356388092041016
58,search_cudf_256K.pq,cudf,0.0500178337097168
59,search_cudf_256K.pq,cudf,0.0498499870300293
60,search_cudf_256K.pq,cudf,0.04972481727600098
61,search_cudf_256K.pq,cudf,0.0496983528137207
62,search_cudf_256K.pq,cudf,0.0499110221862793
63,search_cudf_256K.pq,cudf,0.04941439628601074
64,search_cudf_512K.pq,cudf,0.09975171089172363
65,search_cudf_512K.pq,cudf,0.09757804870605469
66,search_cudf_512K.pq,cudf,0.09774470329284668
67,search_cudf_512K.pq,cudf,0.09591865539550781
68,search_cudf_512K.pq,cudf,0.09669923782348633
69,search_cudf_512K.pq,cudf,0.09604859352111816
70,search_cudf_512K.pq,cudf,0.09678864479064941
71,search_cudf_512K.pq,cudf,0.0966498851776123
72,search_cudf_1M.pq,cudf,0.12299799919128418
73,search_cudf_1M.pq,cudf,0.11942911148071289
74,search_cudf_1M.pq,cudf,0.12117910385131836
75,search_cudf_1M.pq,cudf,0.11955857276916504
76,search_cudf_1M.pq,cudf,0.12311625480651855
77,search_cudf_1M.pq,cudf,0.12626028060913086
